lead_id,source,ads_clicked,campaign_engagement_score
5128,Organic,5,0.6370508833183727
5129,LinkedIn,9,0.1308082184088929
5130,Organic,3,0.9846011757309575
5131,Google Ads,3,0.9208923572395011
5132,Organic,8,0.16742526402289415
5133,LinkedIn,8,0.025937590731218374
5134,Organic,6,0.09052058132737772
5135,LinkedIn,5,0.11141335767337013
5136,Google Ads,9,0.757314274405611
5137,Referral,1,0.4962462027549349
5138,Referral,2,0.7558987690977066
5139,Google Ads,2,0.8703309322140974
5140,LinkedIn,8,0.7617004953946942
5141,Google Ads,1,0.8197471670877998
5142,Organic,0,0.2983877823892138
5143,Google Ads,1,0.6515141867156361
5144,Google Ads,7,0.9576791195192763
5145,Google Ads,8,0.03933482303965363
5146,Google Ads,9,0.03386750683369211
5147,LinkedIn,5,0.45576846095629886
5148,Referral,4,0.5937083356843038
5149,Google Ads,4,0.6118539651314597
5150,Organic,0,0.29297737291486814
5151,Organic,3,0.9611498067629425
5152,Referral,2,0.5628389707917631
5153,LinkedIn,5,0.5384991062021186
5154,Organic,5,0.3742848364219453
5155,Google Ads,0,0.6082000902662807
5156,Organic,9,0.9697886447116797
5157,Referral,9,0.7907617366224465
5158,Google Ads,9,0.8056093762539078
5159,Referral,4,0.4840323277522337
5160,Referral,6,0.11528517945916039
5161,Google Ads,6,0.6124527700964454
5162,Organic,6,0.7313129834057779
5163,Referral,8,0.953025122531043
5164,Referral,7,0.06473430957035575
5165,LinkedIn,6,0.6120750497284185
5166,Organic,0,0.9460832666349459
5167,Organic,6,0.7248217012855317
5168,Organic,2,0.07599004365034323
5169,LinkedIn,0,0.3737225385978903
5170,Organic,8,0.9296109046732689
5171,Referral,0,0.17113339009839312
5172,Referral,0,0.115018197079644
5173,Referral,7,0.4206157145342304
5174,LinkedIn,8,0.34375222511141446
5175,LinkedIn,7,0.9723163880750921
5176,LinkedIn,5,0.7760062328730832
5177,LinkedIn,6,0.861578390885792
5178,Google Ads,7,0.27421408725875873
5179,Referral,8,0.45973293329321585
5180,Referral,4,0.9110622064745515
5181,Google Ads,6,0.3105588879931144
5182,LinkedIn,8,0.025239395402500087
5183,Organic,8,0.8096391020448821
5184,Referral,8,0.7741853134938425
5185,Google Ads,1,0.9265515927692223
5186,LinkedIn,3,0.6502942743641044
5187,LinkedIn,9,0.25316593686225874
5188,LinkedIn,1,0.11125011295603349
5189,Google Ads,7,0.39696695958336414
5190,LinkedIn,6,0.4270476912551353
5191,LinkedIn,7,0.9102573828394127
5192,Organic,1,0.9692647532381854
5193,Referral,0,0.8892580674814511
5194,LinkedIn,9,0.6860415632231509
5195,Google Ads,9,0.82144291510545
5196,LinkedIn,8,0.2157225559125342
5197,Google Ads,7,0.5283702924937442
5198,Referral,4,0.04315116984287959
5199,Organic,0,0.7456414612183345
5200,Organic,4,0.8894691307718471
5201,Referral,3,0.15607533905760607
5202,LinkedIn,8,0.6444712332213135
5203,Organic,8,0.7263147261070501
5204,LinkedIn,4,0.8381704277243288
5205,Google Ads,7,0.4350729215503272
5206,Referral,3,0.07609158553582751
5207,Organic,1,0.10331011423816339
5208,Organic,7,0.6135391352681651
5209,Google Ads,7,0.08108784612448217
5210,Organic,6,0.5838922454640987
5211,Organic,8,0.906051695934619
5212,Google Ads,7,0.2571179462251262
5213,Organic,9,0.6263681654834686
5214,Google Ads,9,0.6864814637071405
5215,Referral,5,0.9725064908988652
5216,Referral,8,0.4624766706146535
5217,LinkedIn,6,0.6935654057846471
5218,LinkedIn,5,0.8473997096598493
5219,Referral,5,0.1236859055236933
5220,Organic,6,0.5634411660315822
5221,Organic,0,0.42554422188878216
5222,Organic,4,0.3569189525334897
5223,LinkedIn,3,0.5625831552346401
5224,Referral,8,0.7169833472271584
5225,Referral,3,0.5181975190862536
5226,Referral,7,0.09789994447363226
5227,Google Ads,8,0.9207287865005652
5228,Referral,2,0.6427059012963298
5229,Organic,5,0.8539977849892083
5230,LinkedIn,0,0.7933349079762846
5231,Organic,8,0.7118582143532407
5232,LinkedIn,0,0.41571092217058603
5233,Organic,8,0.11659580054550356
5234,LinkedIn,2,0.5780525016949086
5235,Referral,1,0.21167594946130908
5236,Organic,8,0.870529433663676
5237,Referral,6,0.32800614014837737
5238,Referral,0,0.5758157079873564
5239,Referral,7,0.8336255300355455
5240,LinkedIn,2,0.7263847203517442
5241,LinkedIn,6,0.022324416949238035
5242,LinkedIn,1,0.6707820546732264
5243,Organic,3,0.9227281633152542
5244,Google Ads,3,0.2862978586094762
5245,LinkedIn,4,0.5117651947920204
5246,Google Ads,8,0.04644459608658624
5247,LinkedIn,0,0.5805585851463027
5248,Referral,2,0.2731118239613639
5249,Referral,3,0.2537181781971082
5250,Organic,4,0.28282754442576885
5251,Referral,2,0.9998403651650055
5252,LinkedIn,7,0.5529637836240692
5253,Organic,3,0.009949275844058802
5254,LinkedIn,3,0.41284852518236814
5255,Google Ads,3,0.91110360579732
5256,LinkedIn,6,0.6567388699320629
5257,Organic,1,0.4834595198518076
5258,Google Ads,5,0.25318308500187836
5259,Organic,1,0.1719360455785266
5260,Referral,9,0.6864606157267431
5261,LinkedIn,7,0.6515788551567011
5262,Referral,5,0.370840132323889
5263,Organic,3,0.7343750042320504
5264,Google Ads,6,0.8518359091222094
5265,Google Ads,4,0.3837726095325734
5266,Google Ads,6,0.8991789438282515
5267,Organic,2,0.05567656083521899
5268,LinkedIn,3,0.5906837104135185
5269,LinkedIn,9,0.08294824732000228
5270,LinkedIn,6,0.4980293601147374
5271,Organic,1,0.3914176500535126
5272,Google Ads,5,0.3403057041068607
5273,Referral,8,0.48120374835548163
5274,LinkedIn,3,0.5758689779836894
5275,LinkedIn,0,0.014483736015699966
5276,Organic,9,0.49084160005770905
5277,Google Ads,0,0.5286726894217687
5278,Google Ads,5,0.1553857675715954
5279,Organic,5,0.015184391319672086
5280,Organic,9,0.924199028824132
5281,Organic,6,0.3334026846375475
5282,Organic,8,0.610352863832274
5283,Organic,0,0.2996586879405523
5284,Referral,0,0.5901309540281255
5285,Google Ads,4,0.24041006307455837
5286,LinkedIn,8,0.15927454270292007
5287,Google Ads,4,0.9916907578915826
5288,Referral,9,0.1580577515194499
5289,Referral,7,0.9326041487193972
5290,Google Ads,2,0.33649617422719713
5291,LinkedIn,6,0.3647388108572921
5292,LinkedIn,2,0.7380325376650153
5293,Google Ads,6,0.37906573663467646
5294,Google Ads,4,0.6039913238691709
5295,Google Ads,8,0.11568887540644446
5296,Organic,3,0.9513633939805233
5297,Google Ads,0,0.5546624495409705
5298,Google Ads,2,0.37113476492108455
5299,LinkedIn,4,0.30915211540428755
5300,Organic,3,0.3196055013882626
5301,Organic,4,0.669290003881946
5302,LinkedIn,7,0.573353836153114
5303,Organic,0,0.281951061124017
5304,Referral,1,0.06701902354684985
5305,Referral,4,0.5502045497282219
5306,LinkedIn,3,0.15673612979363105
5307,Organic,0,0.9726999865989775
5308,Google Ads,1,0.7485682789101993
5309,Organic,3,0.06891724268496668
5310,Google Ads,1,0.6798680303255326
5311,LinkedIn,1,0.9695868347372831
5312,Organic,6,0.5852494953914043
5313,Referral,3,0.5036295575901184
5314,Organic,2,0.9864624213482496
5315,Google Ads,1,0.3001254226681006
5316,LinkedIn,7,0.635115882114664
5317,Organic,2,0.779288721640354
5318,Google Ads,7,0.737417400596158
5319,Referral,0,0.27602163927710166
5320,LinkedIn,8,0.4622389443966374
5321,Google Ads,8,0.1792868974090419
5322,Referral,8,0.07806405716128562
5323,Referral,2,0.2679690743549019
5324,Referral,1,0.13390759813018183
5325,Referral,1,0.15280209681942436
5326,Organic,9,0.45604747259027567
5327,Referral,1,0.3990560228425365
5328,LinkedIn,1,0.726404452068982
5329,Referral,5,0.7948422831568559
5330,Organic,3,0.06785564078780293
5331,LinkedIn,4,0.37100550863809845
5332,Google Ads,5,0.1631738684412377
5333,Organic,5,0.6581167515614313
5334,Referral,4,0.6244680704212434
5335,LinkedIn,6,0.1583796844923655
5336,LinkedIn,5,0.8756882352744707
5337,LinkedIn,8,0.2662533032395329
5338,Referral,3,0.0037578512568983147
5339,Referral,0,0.7213822968352558
5340,LinkedIn,7,0.7586860659098457
5341,Referral,9,0.7452640008822101
5342,Referral,9,0.8879142633976627
5343,Google Ads,8,0.2423867482369101
5344,Referral,8,0.7946366485062621
5345,Organic,2,0.3003040252460717
5346,Google Ads,4,0.5971878985478233
5347,LinkedIn,3,0.0825893600153208
5348,LinkedIn,0,0.3443360297917659
5349,Referral,7,0.8892377508856738
5350,Organic,8,0.2948221136192194
5351,Organic,9,0.7288843885654478
5352,Google Ads,3,0.9677038231021381
5353,Google Ads,9,0.5197589306575987
5354,LinkedIn,9,0.18320282987765568
5355,Google Ads,2,0.1647602335062177
5356,Google Ads,4,0.07506618527535236
5357,Organic,5,0.16316907826789884
5358,Organic,4,0.6700009861090106
5359,Organic,3,0.9276128152480859
5360,LinkedIn,2,0.6726389249756514
5361,Organic,4,0.16290982651603647
5362,LinkedIn,1,0.35349278597924516
5363,Referral,7,0.5465030322984378
5364,Google Ads,8,0.8617683633446623
5365,Referral,0,0.3659841625294693
5366,Google Ads,6,0.24937332794312372
5367,LinkedIn,6,0.21641424325779068
5368,Referral,8,0.7704332051214321
5369,Referral,1,0.42863173688568923
5370,LinkedIn,8,0.14481912638829408
5371,Google Ads,9,0.8102649913466287
5372,LinkedIn,9,0.02563585773234478
5373,Organic,0,0.3656576284718386
5374,Referral,1,0.21480416826329918
5375,LinkedIn,6,0.7083004137175515
5376,Google Ads,2,0.7953750905111561
5377,Organic,1,0.5264032992887063
5378,LinkedIn,0,0.91041278755975
5379,Google Ads,8,0.45284093245761425
5380,Google Ads,3,0.14479062824820077
5381,Google Ads,0,0.2119200451576312
5382,Organic,3,0.7023930705298479
5383,Google Ads,3,0.6344628614471405
5384,Referral,7,0.6924527827197517
5385,Organic,8,0.401442636941446
5386,Organic,1,0.2878521838806969
5387,Referral,5,0.21285592030910727
5388,LinkedIn,2,0.23445909824859468
5389,LinkedIn,5,0.8715011224629942
5390,Google Ads,5,0.9740165644635678
5391,Google Ads,0,0.8362197143426483
5392,Referral,8,0.8879833219208599
5393,Referral,8,0.20975021290649631
5394,Organic,5,0.0740855887281876
5395,Referral,5,0.23609644839262134
5396,Google Ads,4,0.43408954958312973
5397,Organic,4,0.9617399206863309
5398,LinkedIn,2,0.34051681752548446
5399,LinkedIn,7,0.9365784311037076
5400,Organic,8,0.03590913504246607
5401,Google Ads,3,0.4936842719116096
5402,Google Ads,1,0.8055225717108537
5403,LinkedIn,1,0.6675591045555217
5404,Referral,5,0.3464214120238792
5405,Referral,5,0.10624128775680486
5406,Organic,2,0.7019964805773293
5407,Organic,1,0.35749882574201275
5408,LinkedIn,0,0.49500992793943643
5409,Referral,4,0.11215414034350712
5410,Organic,8,0.25821950287114726
5411,Referral,2,0.15704369246344518
5412,Organic,0,0.5420990638141977
5413,Referral,8,0.016686581477855955
5414,LinkedIn,0,0.008319748777994018
5415,Referral,9,0.19439561994010046
5416,Organic,5,0.5126499701283531
5417,Google Ads,6,0.7824713260315252
5418,Google Ads,0,0.7804506654317
5419,LinkedIn,0,0.10369428932380953
5420,Referral,4,0.889774847793158
5421,Organic,1,0.8527863233111346
5422,LinkedIn,7,0.6839897569538181
5423,Google Ads,9,0.8324196682924192
5424,Referral,9,0.3610076680869644
5425,Google Ads,6,0.0929511845877633
5426,Organic,5,0.15385837408664216
5427,Referral,2,0.4856994332403154
5428,Organic,5,0.17964816710153242
5429,LinkedIn,9,0.04719611490842024
5430,Google Ads,8,0.2395122514996686
5431,LinkedIn,5,0.8413468946327671
5432,Referral,5,0.3438613559695435
5433,Google Ads,7,0.8363541298583345
5434,Google Ads,7,0.7490481465281298
5435,Organic,3,0.6664535248661714
5436,LinkedIn,8,0.15886437289778654
5437,Organic,7,0.3602161147899652
5438,Referral,7,0.0487864752588163
5439,LinkedIn,0,0.05074727105958754
5440,Google Ads,6,0.7908557666041128
5441,Organic,1,0.00036167473281123463
5442,Referral,0,0.6282575887688111
5443,Google Ads,5,0.3521882790776927
5444,Organic,6,0.7899016874664966
5445,Google Ads,1,0.5416195233976853
5446,LinkedIn,7,0.33547821459733274
5447,Referral,7,0.4734726891813098
5448,Referral,5,0.04926229290122619
5449,LinkedIn,9,0.31437153075607094
5450,Organic,1,0.060905212558210686
5451,Google Ads,4,0.3648914113283035
5452,Google Ads,2,0.012954606097468235
5453,Google Ads,4,0.6993398156800357
5454,Google Ads,7,0.21427205603345922
5455,Referral,7,0.6971786746242636
5456,LinkedIn,0,0.9832340057742195
5457,LinkedIn,9,0.5168656091338265
5458,LinkedIn,8,0.8165793278336495
5459,Google Ads,0,0.6309516819623805
5460,Google Ads,1,0.7655358700409298
5461,Google Ads,7,0.45765044684993983
5462,LinkedIn,0,0.5858915764356571
5463,LinkedIn,3,0.4680295132012289
5464,Referral,9,0.29193034836520837
5465,Organic,8,0.012735653341225062
5466,LinkedIn,2,0.5496419730623523
5467,Google Ads,4,0.6975616031969487
5468,Referral,6,0.5400737758723044
5469,Referral,8,0.6901883072460108
5470,Referral,6,0.5164866110871422
5471,Google Ads,7,0.6903146630237694
5472,LinkedIn,0,0.5225827888976571
5473,Google Ads,4,0.373184218738532
5474,Referral,3,0.07946874763580236
5475,LinkedIn,8,0.4780153196098661
5476,Referral,0,0.7482295382733442
5477,Organic,1,0.6180977610307798
5478,Organic,3,0.4083987016356261
5479,LinkedIn,4,0.284936421095324
5480,LinkedIn,7,0.39931778397773443
5481,Organic,9,0.14810739633740255
5482,Referral,5,0.5424542431954004
5483,Google Ads,1,0.7072789434834885
5484,Referral,7,0.07496381245855088
5485,Referral,6,0.5794843570280843
5486,Referral,1,0.30328580692270024
5487,LinkedIn,5,0.9457842147251232
5488,Google Ads,4,0.027222154208100702
5489,Google Ads,9,0.5760738227317554
5490,Referral,0,0.6806308160221852
5491,LinkedIn,9,0.6827128109460898
5492,LinkedIn,4,0.8190673090869312
5493,Organic,8,0.525439751268512
5494,Referral,2,0.30913991448215605
5495,LinkedIn,2,0.9019348273407175
5496,Referral,8,0.24635298297304575
5497,Referral,1,0.5624384112025451
5498,Google Ads,4,0.995129168168078
5499,Organic,0,0.6211953998394077
5500,Google Ads,6,0.14348456684943578
5501,Organic,4,0.7435537969296083
5502,LinkedIn,0,0.3894793860246265
5503,Organic,7,0.5275997316749405
5504,LinkedIn,5,0.5239719021283786
5505,Referral,9,0.9362654217611561
5506,Google Ads,8,0.3495924934808615
5507,Referral,7,0.1250637468646606
5508,Organic,1,0.6318649415353741
5509,Organic,2,0.02055405567008739
5510,LinkedIn,1,0.5660537692318061
5511,Google Ads,3,0.2394051565916736
5512,LinkedIn,7,0.4578816417504179
5513,Referral,9,0.32514311913912686
5514,Referral,1,0.555302744859838
5515,LinkedIn,9,0.25366952247090535
5516,LinkedIn,3,0.16102867484119665
5517,LinkedIn,6,0.327968083575381
5518,Google Ads,1,0.5123171911197982
5519,Referral,4,0.4298322214133261
5520,Referral,3,0.9767189687014008
5521,Referral,7,0.40948680846900265
5522,LinkedIn,5,0.9660270561544798
5523,Organic,7,0.018814101572278474
5524,Referral,8,0.6343343623573037
5525,Referral,4,0.3218524018473501
5526,Referral,6,0.37525428811569916
5527,Referral,8,0.3979599209775171
5528,Google Ads,5,0.5025108940346933
5529,Google Ads,3,0.7280445062390131
5530,Google Ads,3,0.5163329969602729
5531,Organic,8,0.17021045057862616
5532,Organic,9,0.6837980910095884
5533,LinkedIn,2,0.41012739615711247
5534,Referral,5,0.3732085479064201
5535,Referral,6,0.0366748776859408
5536,LinkedIn,7,0.09393531601412675
5537,LinkedIn,2,0.2890965367313578
5538,Referral,4,0.2571405403785708
5539,Referral,6,0.16736857039683883
5540,Organic,6,0.8722311415486435
5541,Organic,9,0.061500386261176376
5542,Organic,9,0.9516010199196375
5543,Referral,4,0.6174427694688644
5544,LinkedIn,4,0.3047139046149496
5545,Organic,5,0.5588314186023124
5546,Google Ads,6,0.7658497301854741
5547,Referral,4,0.20201191337669555
5548,Organic,8,0.601584470065875
5549,Referral,3,0.9068874622808083
5550,Organic,5,0.2068059730299856
5551,Google Ads,6,0.37727489118051727
5552,LinkedIn,2,0.831496983194449
5553,Google Ads,7,0.03467043074816056
5554,Organic,1,0.004770334572334223
5555,Organic,9,0.8141455086752528
5556,Organic,9,0.42761223332705467
5557,LinkedIn,9,0.8924044913399678
5558,LinkedIn,5,0.7363286788605027
5559,Organic,9,0.07481006352449848
5560,LinkedIn,5,0.7735199400996818
5561,Referral,7,0.12255561927318337
5562,Referral,1,0.004439910581528261
5563,Google Ads,0,0.40930637120340496
5564,Google Ads,7,0.6561544467942912
5565,Organic,4,0.9343775251524277
5566,Google Ads,6,0.7877106424689908
5567,LinkedIn,9,0.21317318317356304
5568,Google Ads,2,0.7035262111486129
5569,LinkedIn,3,0.7940051937755555
5570,Referral,6,0.756704518222256
5571,LinkedIn,2,0.020649020823932274
5572,Google Ads,6,0.33752480643088545
5573,LinkedIn,4,0.35665578621813265
5574,Google Ads,7,0.6491477021695736
5575,Organic,6,0.3701203305598
5576,Organic,1,0.3367872811853503
5577,Organic,5,0.830814850269046
5578,Organic,5,0.6071118843691257
5579,Referral,4,0.21135374302930132
5580,Organic,5,0.14242620946444795
5581,Referral,4,0.13889337174535799
5582,Organic,1,0.051992930159337925
5583,Organic,7,0.7231869991744534
5584,LinkedIn,2,0.14591902116137678
5585,Google Ads,4,0.9479636548437823
5586,Referral,8,0.999140183152527
5587,Organic,8,0.7465293304362841
5588,LinkedIn,3,0.17411733533408447
5589,Google Ads,6,0.9087397233793132
5590,Google Ads,5,0.9613255678504621
5591,Referral,6,0.24574581935967088
5592,Referral,0,0.7497767760891008
5593,Referral,5,0.9480198069257213
5594,Referral,8,0.43909857299385746
5595,Google Ads,4,0.44399966437905924
5596,LinkedIn,0,0.19927013060929322
5597,Referral,2,0.939476846137309
5598,LinkedIn,6,0.059418609573752446
5599,Google Ads,3,0.6843691110650971
5600,LinkedIn,6,0.822219268693688
5601,Organic,1,0.7148143631807282
5602,Referral,7,0.13860146717487187
5603,Google Ads,6,0.3476137700100945
5604,LinkedIn,3,0.3959495296057616
5605,LinkedIn,3,0.528320752557067
5606,Google Ads,6,0.5874374837041196
5607,Referral,4,0.5149509178056827
5608,Referral,2,0.38936484388716974
5609,Referral,1,0.022228312521194726
5610,LinkedIn,2,0.5405481276910996
5611,Google Ads,8,0.05303978598102088
5612,Organic,9,0.3521619425531425
5613,Referral,5,0.6966594637114393
5614,Referral,9,0.17397022417049568
5615,Referral,3,0.38686096645220724
5616,LinkedIn,3,0.1171487523752831
5617,Google Ads,4,0.7886734251367731
5618,Organic,4,0.3463511561695862
5619,LinkedIn,2,0.12844085107327707
5620,LinkedIn,5,0.9528253584759588
5621,LinkedIn,9,0.1303923354469424
5622,Google Ads,1,0.7656860974046901
5623,Referral,3,0.30325253620598813
5624,Google Ads,4,0.7175603084956577
5625,Organic,3,0.16437370465486734
5626,Organic,5,0.6959270433513843
5627,Google Ads,0,0.4119719197521081
5628,Organic,0,0.5869006609759811
5629,Referral,2,0.9573146629857638
5630,Google Ads,5,0.11008790896976084
5631,Organic,3,0.4224568875222253
5632,Organic,1,0.022667067620247394
5633,Organic,4,0.0009127126304488975
5634,Google Ads,2,0.44414168567528745
5635,Google Ads,0,0.8043575182695745
5636,Organic,7,0.8298662049227395
5637,Google Ads,2,0.029557692676552616
5638,Referral,4,0.7738633177940883
5639,Referral,8,0.2794755573566575
5640,LinkedIn,5,0.2963816861127877
5641,Google Ads,3,0.6290587809014432
5642,Referral,0,0.356583351721511
5643,Referral,9,0.33868525934633587
5644,Organic,1,0.3532389359927324
5645,Referral,5,0.8146746287734261
5646,LinkedIn,2,0.10975928969230042
5647,Organic,7,0.42309583877705803
5648,Google Ads,0,0.3510885935300887
5649,Organic,2,0.6646961414504576
5650,Google Ads,7,0.2774274856572436
5651,Google Ads,4,0.67754317515773
5652,LinkedIn,1,0.6627400534236307
5653,LinkedIn,7,0.782626180656486
5654,Google Ads,5,0.47132761041432014
5655,Google Ads,5,0.2552194367079087
5656,Google Ads,4,0.7134790154823093
5657,Organic,4,0.15763808026313264
5658,LinkedIn,2,0.9332320119958664
5659,LinkedIn,4,0.4278789669807411
5660,Organic,6,0.4992557024230616
5661,Organic,6,0.5336084504109551
5662,LinkedIn,4,0.4506667575226413
5663,Referral,7,0.6777186497861237
5664,LinkedIn,6,0.9062862628292966
5665,Organic,3,0.9199931160930943
5666,Referral,7,0.13559357640665026
5667,Organic,7,0.5508652077651016
5668,Google Ads,0,0.5288375645819465
5669,Organic,8,0.05073508098771762
5670,Organic,7,0.756934161791587
5671,Organic,3,0.9040055698097268
5672,LinkedIn,9,0.06597457081732028
5673,Organic,3,0.3568094935701537
5674,LinkedIn,8,0.302743109224787
5675,Organic,5,0.17495426773227307
5676,Referral,7,0.10406643853162378
5677,Referral,8,0.39082109219675576
5678,Organic,4,0.4738984829644691
5679,Google Ads,4,0.41920966101698676
5680,Organic,6,0.8843614264170723
5681,Referral,4,0.10871152093033287
5682,LinkedIn,6,0.8628273892042352
5683,Google Ads,9,0.8610690907551029
5684,Referral,3,0.45724196293891717
5685,Organic,4,0.5049453094983738
5686,Organic,1,0.22215077015320084
5687,Organic,6,0.6419222435805252
5688,Referral,7,0.19044815669551518
5689,LinkedIn,0,0.40920372905789315
5690,Google Ads,5,0.13563110115431343
5691,Google Ads,5,0.6677602197658874
5692,LinkedIn,6,0.23233920965243404
5693,Referral,9,0.5057451218279088
5694,Organic,7,0.09457390569314605
5695,Referral,7,0.8439796007495917
5696,Organic,0,0.4082919616685563
5697,Google Ads,9,0.6586300305777517
5698,LinkedIn,5,0.3946228118705227
5699,LinkedIn,8,0.20356570853947864
5700,Google Ads,2,0.5945818276299263
5701,Organic,4,0.8226548749874535
5702,LinkedIn,0,0.20140905675731102
5703,Google Ads,8,0.2514510838978228
5704,Referral,3,0.9881312704399445
5705,Referral,7,0.6824808054679623
5706,Google Ads,5,0.34065748804207363
5707,LinkedIn,4,0.19235911122171578
5708,Google Ads,5,0.922354051753335
5709,Organic,2,0.8303441416612865
5710,Referral,7,0.6219578052513017
5711,Google Ads,5,0.0320294348851875
5712,Google Ads,3,0.6728430370657374
5713,Referral,3,0.926083570186073
5714,Google Ads,6,0.9016516931920064
5715,LinkedIn,9,0.21168538248513857
5716,LinkedIn,0,0.0014891355800988881
5717,Organic,2,0.32158143456822363
5718,LinkedIn,3,0.8526184999630121
5719,Referral,8,0.8352292827813218
5720,Google Ads,8,0.11564275891706477
5721,Organic,1,0.7681908725787945
5722,Google Ads,4,0.5458029185994736
5723,Referral,7,0.19410566500862103
5724,Organic,5,0.917889850563408
5725,Organic,0,0.5151207131649318
5726,Organic,7,0.745934186564883
5727,Google Ads,5,0.4311951263209114
5728,Google Ads,3,0.7144266138394106
5729,LinkedIn,0,0.7560329544534994
5730,Referral,9,0.9889245662309519
5731,Organic,7,0.7319733975397862
5732,LinkedIn,6,0.6613820531921879
5733,Organic,8,0.23338751522673218
5734,Organic,3,0.49266623807051957
5735,Google Ads,7,0.10512747947079004
5736,Google Ads,2,0.170752256253475
5737,Referral,3,0.6416508631144124
5738,LinkedIn,5,0.9835259578206234
5739,LinkedIn,4,0.11318603897523394
5740,Referral,8,0.8626974699992296
5741,Referral,6,0.38666726380451477
5742,Google Ads,5,0.46959249171384176
5743,Referral,9,0.659284424769558
5744,LinkedIn,0,0.7706572575097269
5745,Google Ads,3,0.7552670421814838
5746,LinkedIn,0,0.5294642844617855
5747,Referral,6,0.3640648252848395
5748,Google Ads,7,0.2357540170719543
5749,Google Ads,1,0.3800990027668276
5750,Referral,2,0.17684198451390298
5751,Organic,6,0.056842373173387695
5752,Referral,2,0.6110292855888975
5753,Google Ads,0,0.8247526656775042
5754,Organic,3,0.5532642361451364
5755,Referral,0,0.6434001354169828
5756,Google Ads,8,0.046575322689323406
5757,Google Ads,0,0.4105159109163188
5758,LinkedIn,5,0.6201084344003149
5759,Referral,0,0.3357888245605688
5760,LinkedIn,2,0.638104533866214
5761,LinkedIn,7,0.899247890423374
5762,Organic,9,0.0018785092374971057
5763,Organic,1,0.5495445064369802
5764,Google Ads,8,0.4770552787420247
5765,Referral,2,0.8337411955722396
5766,LinkedIn,6,0.549479885588153
5767,LinkedIn,3,0.0279801913815253
5768,Referral,1,0.7710450185700869
5769,Referral,1,0.5591534541344291
5770,Referral,9,0.7486974031619317
5771,LinkedIn,1,0.001738673647121769
5772,LinkedIn,9,0.3382284645024044
5773,LinkedIn,4,0.15445138201590813
5774,Referral,2,0.9939700462636829
5775,Organic,2,0.691374209177201
5776,LinkedIn,0,0.3247062114281333
5777,Google Ads,3,0.22571816245219722
5778,LinkedIn,8,0.8449012041034626
5779,Referral,8,0.499432009084282
5780,LinkedIn,9,0.14440853975437673
5781,Referral,1,0.9782679575698894
5782,Referral,9,0.09774869511281625
5783,LinkedIn,9,0.4167930584026298
5784,Google Ads,4,0.020848633366428393
5785,LinkedIn,8,0.6248407650656458
5786,Referral,7,0.7636177417617385
5787,Google Ads,6,0.5040616182873487
5788,Referral,2,0.2560216326955681
5789,Referral,4,0.09155725957680849
5790,LinkedIn,9,0.1348142021275046
5791,Organic,1,0.41523156988750387
5792,Referral,1,0.6735993332566458
5793,LinkedIn,0,0.6270993014538373
5794,Referral,3,0.4333665434233658
5795,Referral,9,0.5529161179267745
5796,Referral,7,0.1423238057137728
5797,Organic,7,0.36232179124955055
5798,Referral,6,0.16137691944814903
5799,Google Ads,4,0.04571220547041088
5800,LinkedIn,2,0.9893360525257807
5801,Google Ads,0,0.45969553323273726
5802,LinkedIn,9,0.4125731236229009
5803,Google Ads,5,0.518738840101503
5804,Google Ads,3,0.46882653132497887
5805,Referral,4,0.1430094954599097
5806,Referral,1,0.22811504075436495
5807,Organic,7,0.43468174535206927
5808,Google Ads,9,0.4442228726724754
5809,Referral,6,0.25353324554127843
5810,Organic,5,0.7838413730367754
5811,Referral,4,0.9032433553653316
5812,LinkedIn,6,0.7645846163796163
5813,LinkedIn,0,0.60668979084136
5814,LinkedIn,8,0.4031805331001763
5815,LinkedIn,7,0.11108098957924373
5816,Google Ads,6,0.018570198684141226
5817,LinkedIn,0,0.6181099399332739
5818,Google Ads,2,0.004354684737183034
5819,Referral,4,0.8953278779744773
5820,Referral,3,0.18410894308603765
5821,Organic,0,0.18495814742401528
5822,Organic,6,0.9694063979338763
5823,Google Ads,8,0.07207638122216109
5824,Referral,0,0.6734684486635435
5825,Google Ads,7,0.237817103110865
5826,Referral,4,0.11048543237735808
5827,Referral,1,0.3363571812555082
5828,Google Ads,4,0.2845242410438361
5829,Google Ads,9,0.6129589815115042
5830,Organic,6,0.16153451658271767
5831,Google Ads,9,0.6965748571712432
5832,Referral,6,0.1899440507360759
5833,LinkedIn,7,0.09860769910363487
5834,Organic,6,0.3243750777497497
5835,LinkedIn,1,0.8849200629470471
5836,Google Ads,0,0.2982771838671786
5837,LinkedIn,2,0.7119987303545303
5838,LinkedIn,7,0.7359152532780501
5839,Referral,0,0.07961112965702544
5840,LinkedIn,6,0.7178334611387296
5841,Referral,6,0.10211723483781532
5842,Google Ads,8,0.5914132558424069
5843,LinkedIn,1,0.16586306344276514
5844,Organic,2,0.08597909402043458
5845,LinkedIn,3,0.28719665998679955
5846,LinkedIn,5,0.6850552173051917
5847,Referral,4,0.15891611850713738
5848,LinkedIn,1,0.6998502537715954
5849,Google Ads,1,0.9794569052598221
5850,LinkedIn,9,0.4774718316729688
5851,Google Ads,1,0.7593965771929395
5852,LinkedIn,9,0.5098341188433803
5853,Referral,9,0.3079235463336405
5854,LinkedIn,1,0.5800367205456127
5855,Referral,1,0.9600793476567658
