lead_id,industry,company_size,annual_revenue,country,lead_stage,previous_interactions,website_visits,pages_viewed,email_clicks,calls_made,meetings_scheduled,demo_requested,time_spent_minutes,days_since_last_activity,source,ads_clicked,campaign_engagement_score,avg_sentiment_score,avg_intent_score,avg_urgency_score,conversation_count,recency_score,converted
2180,Healthcare,955,1342538,UK,Qualified,5,32,21,7,9,4,1,93,0,Organic,1,0.3978134824216297,0.0,0.0,0.0,0,1.0,1
2181,Manufacturing,698,2077440,Germany,New,14,23,3,1,8,0,1,105,40,Google Ads,1,0.628721303530597,0.0,0.0,0.0,0,1.0,0
2182,SaaS,124,4809048,Germany,New,7,10,8,7,5,1,1,45,39,Referral,4,0.9227429660716644,0.4591765038798806,0.5738027583312904,0.5303961101828091,1,0.3091417619419774,0
2183,Retail,508,1922183,Germany,Qualified,4,23,2,5,7,2,0,181,22,Google Ads,5,0.4705412283323027,0.861100277131355,0.9065868123886236,0.8613213886737198,2,0.40466904551342636,0
2184,Healthcare,481,4096517,India,Proposal,13,17,14,5,1,3,0,164,33,Google Ads,8,0.6304832537396613,0.0,0.0,0.0,0,1.0,0
2185,Retail,158,4326539,USA,Contacted,7,8,11,17,5,1,0,235,15,Organic,3,0.395558633840622,0.0,0.0,0.0,0,1.0,0
2186,SaaS,250,1614927,UK,New,5,4,5,6,7,0,0,212,32,LinkedIn,8,0.7516553639741826,0.0,0.0,0.0,0,1.0,0
2187,Retail,132,3780444,Singapore,New,6,8,12,1,3,1,0,232,48,Google Ads,4,0.2229902152120398,0.0,0.0,0.0,0,1.0,0
2188,Retail,813,3068755,Germany,Qualified,8,23,18,1,4,3,1,51,14,Referral,7,0.987836822345638,0.4686934766772114,0.48934076478218524,0.5549924636370571,2,0.3678329437145544,0
2189,SaaS,848,1488380,India,Contacted,6,34,9,2,4,3,1,253,5,Google Ads,2,0.2754490630486329,0.0,0.0,0.0,0,1.0,0
2190,Manufacturing,78,316006,UK,Contacted,1,33,17,16,9,1,0,175,43,Google Ads,8,0.3167041069550428,0.0,0.0,0.0,0,1.0,1
2191,Retail,835,4781118,Germany,New,13,14,21,6,1,2,0,194,34,Referral,9,0.3320888077033668,0.14544876886646202,0.1281637904866861,0.04583372049171004,1,0.4284867781746591,0
2192,Retail,72,2165512,India,New,7,21,16,14,6,2,0,113,55,Google Ads,6,0.1628437879322041,0.3062017050082375,0.5894359992376634,0.5408768016214839,1,0.3766555014944188,0
2193,Manufacturing,742,3465192,UK,New,0,4,20,2,9,3,0,262,34,Organic,3,0.7995641515307494,-0.33646894863167537,0.35099024183719907,0.46251805312909816,1,0.3607499151442646,0
2194,Retail,25,3367832,UK,Proposal,0,26,19,16,4,3,0,170,4,Referral,5,0.2808921964802069,0.0,0.0,0.0,0,1.0,1
2195,Retail,399,3394880,Singapore,New,9,18,17,14,0,1,0,91,43,Referral,9,0.1082031206243715,0.0,0.0,0.0,0,1.0,1
2196,Retail,599,2271012,Singapore,Qualified,5,46,13,16,2,4,0,256,34,LinkedIn,7,0.731933388144457,-0.27226608690172377,0.3296415483476651,0.5025152391527666,1,0.1657663817760925,1
2197,Finance,643,2466703,UK,Qualified,13,37,15,16,8,3,0,115,26,Referral,0,0.4670751227928983,0.4828244258990006,0.49837993277606707,0.47898833745175456,1,0.4070095098737089,1
2198,Manufacturing,957,3154669,India,Contacted,7,1,7,17,9,1,0,91,8,Referral,3,0.8073948272557082,0.07103994075208912,0.025447385738359793,0.11580787014334934,1,0.37751395139003235,0
2199,Retail,267,2725660,Germany,Contacted,9,3,10,0,5,0,0,37,43,LinkedIn,9,0.7639871478759291,0.0,0.0,0.0,0,1.0,0
2200,Manufacturing,226,2652842,Germany,New,0,27,16,9,0,0,1,10,12,Google Ads,9,0.5687016528569229,0.4881751201610508,0.7261541282112589,0.7556842829928554,1,0.6440006262208362,1
2201,Healthcare,488,439411,UK,New,0,16,22,15,7,2,0,124,15,Referral,5,0.5759702981450534,0.8551940542103688,0.9605869815743926,0.7832443253574152,1,0.5302283565227394,0
2202,Healthcare,123,4316858,Germany,New,11,36,1,2,8,2,1,4,54,Referral,0,0.1255732354323201,0.0,0.0,0.0,0,1.0,0
2203,Retail,891,4895613,Singapore,Contacted,4,23,16,6,5,3,0,153,53,Google Ads,5,0.9408498595529186,0.0027460519960775046,0.1671877155188354,0.10608306784268075,1,0.34252633361101553,0
2204,Manufacturing,982,3862557,Germany,Qualified,2,32,4,18,4,1,0,80,21,Google Ads,9,0.2032526922686779,0.3848635957653306,0.5434667895120883,0.5959944026768735,2,0.5011467739012099,1
2205,Manufacturing,389,3665305,USA,Qualified,9,14,10,6,5,0,1,156,41,Referral,6,0.1148132734229242,0.0,0.0,0.0,0,1.0,0
2206,Manufacturing,667,1252314,Singapore,Qualified,9,48,1,4,4,1,1,102,17,Organic,6,0.7126617937436798,0.0,0.0,0.0,0,1.0,0
2207,Finance,986,2016111,Singapore,New,0,39,19,19,1,0,0,206,28,Referral,5,0.9858363235848672,0.5932354746132597,0.6965679568944124,0.8789305025697582,4,0.6606582422643543,1
2208,Healthcare,246,247052,UK,Contacted,1,11,12,5,7,3,1,231,30,LinkedIn,6,0.7264064616129451,0.0,0.0,0.0,0,1.0,0
2209,Manufacturing,485,3491889,UK,New,12,3,1,4,1,1,1,193,20,Referral,2,0.934379691724211,-0.24993224052402108,0.30714234629024023,0.3265360177207735,1,0.09209581154888952,0
2210,Manufacturing,981,2153554,Germany,Proposal,13,15,18,6,3,2,0,56,18,Google Ads,5,0.6587658887963246,0.0,0.0,0.0,0,1.0,0
2211,Finance,940,3034332,Germany,Contacted,3,8,17,13,6,1,1,89,39,Google Ads,8,0.5890462947365139,-0.3681209263338677,0.22599864796086036,0.5360963518657345,1,0.22179326045578981,0
2212,Finance,607,1941942,UK,Contacted,13,26,5,12,4,2,1,133,47,Referral,7,0.1153415742837039,0.0,0.0,0.0,0,1.0,0
2213,Manufacturing,688,2009795,India,New,7,20,22,6,6,0,0,19,35,Google Ads,3,0.7035668545500204,0.08745117072040905,0.0998335798863377,0.11102125543885216,2,0.2579759309310874,0
2214,SaaS,138,4652229,Germany,New,5,45,18,5,4,1,1,119,54,LinkedIn,9,0.9625848071286796,0.9452154432593626,0.9156235689218266,0.9984322883806012,1,0.16138402064197935,0
2215,Manufacturing,519,4372199,India,Contacted,3,2,3,14,3,2,0,33,32,LinkedIn,7,0.4662302976045457,-0.17144158839246382,0.21058214449961485,0.4493651342726103,1,0.38035507983171285,0
2216,Manufacturing,174,1894123,Singapore,Proposal,6,33,18,9,9,1,0,163,36,Google Ads,2,0.6776014930855286,0.8541427243438956,0.9012527429044606,0.9613579414471927,2,0.07358270234383524,0
2217,Finance,286,4532881,USA,New,8,49,23,1,8,3,0,291,56,Google Ads,5,0.4393118046962503,-0.2904383619150386,0.16003731956611417,0.4675420261393634,1,0.2925288106973167,0
2218,Finance,266,2592643,India,Qualified,13,17,16,3,8,2,1,122,42,Organic,3,0.7822218049293418,-0.6753167818144706,0.08579685279434637,0.09499212249237565,1,0.28781890353043604,0
2219,Manufacturing,141,1103232,Germany,New,5,41,12,19,9,4,0,266,10,LinkedIn,9,0.7553973107019827,0.8959101233103046,0.8420277331953281,0.9214330111394191,2,0.5682068634430413,1
2220,Manufacturing,579,183417,UK,New,0,19,11,5,6,0,0,75,14,Google Ads,9,0.4303254171846954,0.3873940340687942,0.5314481543342245,0.4177508398916826,1,0.038836689509312176,0
2221,Manufacturing,266,2700810,UK,Qualified,7,39,17,18,9,1,0,34,19,LinkedIn,7,0.9572237534571476,0.0,0.0,0.0,0,1.0,1
2222,Finance,150,4782557,USA,New,2,12,7,17,1,1,0,235,28,Referral,2,0.341918603413668,-0.3202115048650792,0.2638161904741636,0.41740999180102073,1,0.5432845085089087,0
2223,Manufacturing,695,3363254,USA,Qualified,4,11,5,9,0,0,0,195,47,LinkedIn,1,0.3669384779430581,0.42146977632758054,0.5622895080750998,0.47516652703145995,2,0.4373800177703856,0
2224,Manufacturing,696,1400372,Singapore,Contacted,1,21,9,5,4,2,0,30,28,Referral,3,0.0459125172164582,0.0,0.0,0.0,0,1.0,0
2225,Retail,218,4987498,India,New,0,44,23,13,2,0,1,126,7,Organic,5,0.2802140036787525,0.0,0.0,0.0,0,1.0,1
2226,SaaS,725,3082377,USA,New,6,27,16,14,6,1,0,155,27,Referral,5,0.3387966826841677,0.0,0.0,0.0,0,1.0,0
2227,Healthcare,528,1437719,Singapore,Qualified,2,23,1,11,1,4,0,240,54,Organic,4,0.1586738939387683,0.8536243589633575,0.8865447471857986,0.974818068230503,2,0.11728932795436078,0
2228,SaaS,60,1117743,Singapore,Qualified,3,15,18,5,8,1,0,116,18,Google Ads,5,0.8324511495379364,0.8044665214532825,0.8926069029224174,0.9862116461853839,2,0.35343234746046853,0
2229,Retail,512,4928384,Singapore,Contacted,1,39,6,13,6,3,0,142,31,Organic,8,0.1250299477289884,0.058754381396004834,0.10596299760429767,0.1928313743111449,1,0.3164189992857211,1
2230,Healthcare,268,2455674,Germany,Qualified,13,22,16,17,9,2,0,208,18,Google Ads,4,0.4604012293752373,0.0460293876838935,0.12286261206140665,0.06358403576192177,2,0.3438770294261427,1
2231,Manufacturing,187,4240651,USA,Qualified,3,13,2,19,2,4,0,114,0,LinkedIn,8,0.0263117955810718,0.0,0.0,0.0,0,1.0,0
2232,Retail,931,3106084,UK,Contacted,11,46,14,18,8,0,0,269,21,Organic,0,0.7735765451168676,0.5525794087258962,0.6847218382221792,0.8756061630313043,1,0.5209510241384113,1
2233,Manufacturing,552,486623,Singapore,New,12,11,4,4,2,2,0,189,15,Organic,4,0.6784531154361978,0.0,0.0,0.0,0,1.0,0
2234,Finance,365,4649841,UK,New,8,17,15,16,6,1,0,272,50,LinkedIn,2,0.8810191773152647,0.42747321024324303,0.6697059422853805,0.8311284746804906,2,0.1013898116569766,0
2235,Retail,327,3613640,Germany,Proposal,8,15,17,9,8,4,0,87,54,LinkedIn,7,0.6454188546103831,0.0,0.0,0.0,0,1.0,0
2236,Finance,675,812289,India,Contacted,0,40,24,19,4,0,0,280,18,Referral,4,0.9004248660888702,0.0,0.0,0.0,0,1.0,1
2237,Retail,972,1274616,Germany,Proposal,11,34,9,7,1,0,0,224,28,Google Ads,4,0.3717144936823695,0.06112018586005248,0.06458438016248842,0.1397762863637352,2,0.45323471036051743,0
2238,Retail,373,2320257,Germany,Qualified,6,15,14,19,3,1,0,208,44,Organic,5,0.0059175864854625,0.046655380221369405,0.06528297197319477,0.04223837227169635,2,0.4421523447044277,1
2239,Finance,64,106286,USA,Qualified,2,47,13,12,2,0,0,278,18,Organic,8,0.1096558802620482,0.8741354754821459,0.8646755779444295,0.8436073716140335,1,0.6535548270805892,1
2240,Healthcare,165,4975954,Singapore,New,4,13,24,11,0,3,1,34,34,Referral,4,0.0962884761920568,0.0,0.0,0.0,0,1.0,0
2241,SaaS,53,2332373,Germany,New,4,29,11,8,3,3,0,276,22,Google Ads,8,0.4366473936391799,0.0,0.0,0.0,0,1.0,0
2242,Manufacturing,602,2387811,Singapore,Qualified,3,37,4,17,0,4,0,156,40,Google Ads,0,0.3714964099909073,0.9593636143203519,0.8015726504853606,0.9823081278552576,1,0.18012404865842482,1
2243,Retail,687,204152,UK,Contacted,0,47,3,13,0,2,1,237,3,Organic,1,0.2109809440270034,0.737569304248465,0.9018833207385166,0.9123261962398378,1,0.8774163590223032,1
2244,Manufacturing,551,3351688,India,Qualified,13,3,6,9,3,3,0,264,10,Referral,6,0.3247341829181362,0.049800531498145874,0.10893403362894044,0.14098973890063243,3,0.3386205679741487,0
2245,Finance,331,4886473,India,New,10,48,19,9,6,2,0,122,22,Organic,5,0.7453299782801908,0.8710213043844103,0.9195690800606655,0.8385357878751646,2,0.39929587638054753,1
2246,Manufacturing,657,3398733,UK,Qualified,8,42,17,1,4,4,1,113,6,Google Ads,8,0.6862159552172918,0.0,0.0,0.0,0,1.0,1
2247,Finance,23,1428802,USA,New,4,10,16,15,7,0,1,52,47,Organic,3,0.7285759354263611,-0.44301568653123485,0.07388549221495327,0.08241147865679578,1,0.4754133230567985,0
2248,Manufacturing,366,1203765,UK,New,10,16,5,12,6,3,0,29,22,Google Ads,1,0.7759274547749239,-0.022720139098582393,0.060334499735903255,0.015767400709971895,2,0.7410001658160268,0
2249,SaaS,492,4343734,UK,Contacted,14,49,10,14,6,3,0,154,26,LinkedIn,1,0.8934764826800876,0.42065524635183904,0.6161540013235013,0.5257486220448124,1,0.41367077498549054,1
2250,SaaS,627,2849092,USA,Proposal,1,40,4,8,1,1,0,72,50,Google Ads,7,0.5991333570945441,0.4489677651968784,0.623082224054424,0.5093991842376638,2,0.5628300160314521,0
2251,SaaS,368,3648076,USA,Proposal,1,29,21,11,3,4,1,204,2,Referral,3,0.9913053405908634,0.5341501794020266,0.6492267953899193,0.8046999383843915,3,0.584842315444752,1
2252,SaaS,327,3280814,Germany,Contacted,3,18,16,17,6,2,0,212,4,Referral,2,0.1224621586942726,-0.421854839439241,0.3920538696834416,0.4175081116802251,1,0.3246014843408665,0
2253,SaaS,84,596056,Singapore,Qualified,1,36,11,6,2,2,0,168,38,Organic,7,0.7774195019201903,0.0,0.0,0.0,0,1.0,0
2254,SaaS,968,727939,India,Contacted,13,35,2,18,2,3,1,171,57,LinkedIn,1,0.0519103320066576,0.9272027274013035,0.9164527030928933,0.9929394010781966,1,0.17439364248773415,1
2255,Finance,600,3522334,USA,Qualified,12,2,17,18,1,1,1,204,1,Google Ads,0,0.1363376749055651,0.7845093867916799,0.9181340284040767,0.9206295562254754,6,0.4006650935088476,0
2256,Retail,203,1859718,USA,Qualified,4,25,15,18,6,1,0,65,47,Referral,4,0.6736740800809586,0.008199276703576626,0.061537770901248456,0.10314711722078082,1,0.20547713065515327,0
2257,Manufacturing,372,948419,Germany,Contacted,1,25,9,11,2,3,0,101,41,Referral,5,0.5112138804675788,0.03442733563524292,0.0836976172685221,0.12217573425555302,3,0.43601282268708796,0
2258,SaaS,105,4713081,Germany,Qualified,3,28,2,17,1,1,1,93,31,Google Ads,5,0.0262431501969135,0.09323218922242174,0.09631308576944565,0.10531790868571077,1,0.5787969623502371,1
2259,Finance,49,3097160,Singapore,Contacted,3,37,7,0,5,2,0,82,31,Organic,6,0.055526079090078,0.0,0.0,0.0,0,1.0,0
2260,Finance,777,987555,USA,New,2,43,13,8,5,0,0,152,9,Google Ads,6,0.2479932347640288,-0.6202505293063155,0.02625270454715442,0.08780185296896267,2,0.4033244966202804,0
2261,Finance,406,136738,USA,Proposal,9,47,6,14,2,4,1,129,17,Organic,7,0.9712501666045568,0.7512587025697453,0.9134011317509476,0.8888519979710023,1,0.20982406601071035,1
2262,Retail,116,2010802,Germany,New,6,19,21,14,6,0,0,171,36,Organic,5,0.7895844593253145,-0.32226149170197016,0.32593580273225997,0.38612016791762305,2,0.21152873184184748,0
2263,Manufacturing,26,3098696,UK,Proposal,1,17,2,4,8,3,0,46,53,LinkedIn,7,0.535508915031266,0.0,0.0,0.0,0,1.0,0
2264,Retail,536,3608281,Singapore,New,13,22,8,16,6,0,0,33,56,Referral,4,0.8947171725252889,0.0,0.0,0.0,0,1.0,1
2265,Healthcare,938,905286,USA,Qualified,4,18,22,2,1,4,0,242,44,Google Ads,5,0.4573520639833721,-0.5714179330448004,0.00793160977466495,0.06631615546192243,1,0.17913305014698166,0
2266,Finance,793,4742566,India,Contacted,1,26,8,5,2,2,1,159,3,Organic,5,0.4224654850649707,-0.5703400580051757,0.05779406243635313,0.06251396783568706,2,0.3399609214339367,0
2267,Healthcare,508,2114755,India,New,8,15,20,10,1,4,1,249,51,Referral,3,0.6538264788935046,0.0,0.0,0.0,0,1.0,0
2268,SaaS,534,3200370,Germany,Proposal,11,29,6,10,7,1,0,260,34,Google Ads,5,0.582785815771796,0.14935523131821546,0.06215237079333698,0.13893688270472118,1,0.5698925217888056,1
2269,SaaS,768,4903403,India,Contacted,5,7,9,0,5,3,0,259,42,Google Ads,2,0.2138686608175244,-0.7221859287510627,0.05003664103694327,0.04099842828607848,1,0.8571363862983056,0
2270,Retail,735,4500787,Germany,Qualified,11,18,19,15,4,4,1,190,58,Organic,4,0.4834204198059397,-0.014234985418926066,0.129685546028924,0.0,1,0.42055201025167027,0
2271,Manufacturing,672,2495211,UK,Qualified,13,11,11,11,9,1,0,275,10,Organic,4,0.873518719246612,0.0,0.0,0.0,0,1.0,0
2272,Healthcare,813,556604,Germany,New,14,8,22,14,1,1,1,71,21,Organic,4,0.3535892448527019,0.0,0.0,0.0,0,1.0,0
2273,Manufacturing,52,349811,USA,New,7,39,17,13,1,1,1,205,18,Google Ads,2,0.0512175032217194,0.0,0.0,0.0,0,1.0,1
2274,Retail,955,1915342,India,Contacted,5,40,4,4,5,4,0,192,42,Organic,9,0.9383137416962876,-0.6104682039618523,0.0,0.0,1,0.355267506475183,0
2275,SaaS,635,238973,USA,Proposal,2,25,21,9,4,0,0,298,27,Referral,8,0.7063261247157927,0.0,0.0,0.0,0,1.0,0
2276,Manufacturing,851,4772389,India,New,6,14,2,16,1,4,1,291,0,LinkedIn,6,0.4501340669122808,0.0,0.0,0.0,0,1.0,0
2277,Manufacturing,602,4828593,India,New,1,34,7,14,0,1,0,148,44,Referral,1,0.9984680174779326,0.0,0.0,0.0,0,1.0,1
2278,SaaS,359,1374645,Germany,Contacted,3,10,20,17,2,0,1,86,17,Google Ads,3,0.4670646412285664,0.04020229518201782,0.11815917252174798,0.043149272709600166,1,0.33862709393797297,0
2279,Healthcare,662,2033546,Singapore,Contacted,9,16,10,7,8,3,1,157,24,Organic,3,0.4828035368564162,-0.0004538291686680476,0.10355045466835736,0.10324836709662764,2,0.43740043721946437,0
2280,SaaS,39,3997034,India,New,4,29,4,6,7,1,0,233,59,Organic,4,0.6227684672493479,-0.10137536433544465,0.12567628860194718,0.08783925314011023,1,0.47630261889350717,0
2281,Manufacturing,450,4941192,India,Proposal,3,6,21,8,9,2,0,38,43,Referral,9,0.5586215172209048,-0.5787547944685969,0.07284299234207177,0.0,2,0.6012273349610325,0
2282,Healthcare,551,465218,Singapore,New,1,38,6,2,5,4,0,209,30,Referral,8,0.198806316627932,0.0,0.0,0.0,0,1.0,0
2283,Healthcare,464,2235048,USA,New,1,8,9,8,3,1,0,221,48,Organic,7,0.9437289751712944,-0.3613094890180565,0.24783061673800008,0.5121099008337681,1,0.4796961328174139,0
2284,SaaS,787,1899070,India,Contacted,5,22,13,10,7,3,0,239,33,Referral,9,0.4236043120171484,-0.4091502583320917,0.2672774664829621,0.4300127291959172,1,0.3138536951212691,0
2285,Manufacturing,620,350616,Germany,Contacted,10,44,23,17,1,4,0,205,26,Google Ads,9,0.4030342158804312,0.1488484700869284,0.08197255313988239,0.011730874670052432,1,0.39529882414400896,1
2286,Retail,971,881801,Singapore,New,11,49,13,6,6,1,0,123,40,Organic,0,0.8406941199602319,0.005679875441893967,0.12932615489279622,0.0,1,0.34086009058466504,0
2287,Manufacturing,103,3024511,Singapore,Proposal,8,37,4,7,4,3,1,15,21,Organic,7,0.757575849574254,0.8934920745163762,0.9248458076021786,0.9344316898835089,1,0.6549305577506241,1
2288,Finance,732,1118282,India,New,6,44,9,10,8,0,0,66,39,LinkedIn,9,0.1264900608456699,-0.6703480560434597,0.061106859323241426,0.0,3,0.4942181683521327,1
2289,Retail,304,1640322,USA,New,7,23,20,10,3,1,0,95,39,LinkedIn,0,0.7011821638900116,-0.6634706463623036,0.04946647177930063,0.11853305665634936,1,0.18541337373368544,0
2290,Healthcare,558,4783504,USA,Qualified,5,3,21,2,2,1,0,135,12,Google Ads,0,0.6473327122203375,0.14264838509198394,0.018228814659962747,0.010874531400481599,1,0.6452611776780324,0
2291,Retail,908,1351344,UK,New,11,45,9,16,9,0,1,295,18,Google Ads,7,0.389808219541119,-0.7118014383033405,0.1079009762255253,0.09669143585732842,1,0.5066431973646738,1
2292,Healthcare,98,2617219,UK,Qualified,12,26,8,16,8,0,1,44,24,Referral,7,0.9842051050866988,0.0,0.0,0.0,0,1.0,1
2293,Healthcare,939,4238775,Germany,New,7,41,6,13,8,0,0,61,34,Organic,1,0.9318199664558668,0.81960563921831,0.9395258535799098,0.89670690808154,2,0.16793271774541083,1
2294,Retail,512,2122780,India,New,9,35,22,6,6,0,0,90,20,Google Ads,6,0.5372746848278636,-0.36234732597935126,0.22377021824748897,0.4061522148346582,1,0.2833715741516475,0
2295,Healthcare,776,432444,USA,New,3,42,23,7,1,4,0,126,56,Organic,5,0.4378858945391507,0.01392740715432928,0.10439764055024753,0.12963221773762257,3,0.5069261710396633,0
2296,Healthcare,223,265177,UK,Qualified,9,44,14,18,8,0,0,120,1,Google Ads,8,0.0850901978323626,0.03791456428675404,0.15451686958217034,0.12233431105208112,2,0.2549914114639426,1
2297,Finance,431,3906508,India,Contacted,6,38,17,3,4,0,1,298,15,Referral,9,0.0950239499910292,0.8776408513102313,0.9344317869630441,0.885748117522429,3,0.2781322763201851,0
2298,Manufacturing,535,2969297,India,New,2,2,20,1,5,2,0,240,20,Google Ads,8,0.753442658702192,0.0,0.0,0.0,0,1.0,0
2299,Manufacturing,201,3781460,USA,Contacted,2,20,8,9,8,3,0,46,18,Organic,5,0.5541367837041421,0.0,0.0,0.0,0,1.0,0
2300,Finance,816,4384958,India,Contacted,11,18,10,4,6,3,0,154,21,Google Ads,7,0.5380596826862356,-0.019651044078284524,0.14950371246258787,0.08448908199582401,1,0.4117110356899167,0
2301,Retail,703,3706006,Singapore,Contacted,14,41,15,2,8,4,0,233,1,Google Ads,7,0.5872811847950448,-0.2610222226613445,0.2497834964179176,0.49117438546267456,1,0.4440475204061952,0
2302,SaaS,651,3318351,UK,Proposal,2,14,23,0,2,4,0,245,55,LinkedIn,8,0.4597077098439842,0.0,0.0,0.0,0,1.0,0
2303,SaaS,233,1534869,Germany,Qualified,13,28,2,5,8,2,0,260,22,Organic,4,0.0499216442627326,0.0,0.0,0.0,0,1.0,0
2304,SaaS,564,4461758,UK,Qualified,9,30,23,15,6,0,1,35,19,Referral,5,0.8947280301985788,0.9014878814049575,0.8908357586286404,0.9180921701890935,3,0.4729785539095599,1
2305,Finance,702,4689669,India,Contacted,4,44,21,17,5,0,1,246,51,Google Ads,0,0.5619091608918912,0.06396051485852147,0.10650122696902359,0.04607289166747784,2,0.6092151315928305,1
2306,Finance,396,1627013,Singapore,Contacted,5,16,10,7,6,2,0,180,57,Organic,5,0.7927532390125848,0.0,0.0,0.0,0,1.0,0
2307,Healthcare,690,1976355,UK,New,3,36,22,1,3,0,0,288,23,Referral,0,0.883944424562931,0.3995395002910177,0.514312372825447,0.6153238813689923,2,0.6581964957843836,0
2308,SaaS,785,1803842,USA,New,14,47,10,9,9,1,0,255,26,LinkedIn,0,0.8197818886560003,0.0,0.0,0.0,0,1.0,1
2309,Retail,483,4609280,Singapore,Contacted,4,18,17,0,7,3,1,287,9,Referral,7,0.8284922720328914,0.0,0.0,0.0,0,1.0,0
2310,Retail,617,322786,UK,Qualified,14,7,17,4,7,1,0,137,16,LinkedIn,3,0.602935864340615,-0.3454388854483931,0.33267989784537283,0.37682110950323333,1,0.30406791642195025,0
2311,SaaS,212,512882,India,New,2,11,8,7,3,2,0,247,1,Google Ads,3,0.2476471382338165,-0.02859830189421761,0.11173217819743025,0.17802729005601098,1,0.4777538704903578,0
2312,SaaS,456,3248424,USA,Contacted,10,15,23,15,7,4,0,247,52,Google Ads,9,0.3718854670358851,0.6981436414769748,0.9760165405332759,0.8751217792640029,2,0.7117229057295403,0
2313,SaaS,842,1049677,India,Proposal,7,46,12,13,1,2,1,49,37,Google Ads,7,0.8422895570128716,0.0,0.0,0.0,0,1.0,1
2314,Finance,856,2209778,India,New,9,12,1,9,0,3,0,76,30,Organic,7,0.6019959861991706,0.0,0.0,0.0,0,1.0,0
2315,Finance,909,153303,USA,Contacted,5,25,10,17,8,2,0,180,36,LinkedIn,7,0.5427571347814142,0.0994663115327857,0.021987759670485357,0.21199103225152857,1,0.3177007940006503,1
2316,Finance,77,3195506,Singapore,New,13,2,2,13,7,1,0,199,57,Organic,0,0.4766332488301495,0.8514175690520718,0.9247687044139963,0.7945305304038799,3,0.5836834025593838,0
2317,Manufacturing,101,3552665,UK,Contacted,3,11,17,10,7,0,0,112,29,Organic,8,0.240432241872636,-0.529930304085778,0.0,0.03556384280167998,1,0.18435145884119608,0
2318,Retail,787,3670235,Singapore,New,13,40,2,18,6,1,0,277,16,Referral,6,0.8604498905463106,0.5637932279503048,0.724116707490531,0.8378720153770792,2,0.307215490549513,1
2319,Retail,852,3857781,USA,New,14,33,13,0,3,3,1,235,36,LinkedIn,4,0.084270855629115,0.030212812314023563,0.11758182630450337,0.16966897384042748,2,0.4197951852002389,0
2320,Healthcare,187,2884763,UK,Contacted,11,12,7,1,6,4,0,62,20,Google Ads,2,0.1784082473275442,-0.2566098010389037,0.298013394958048,0.4728242000182616,1,0.43352388703013794,0
2321,Finance,672,590585,USA,New,0,4,7,3,5,2,0,266,18,Organic,2,0.2372927579443753,0.0,0.0,0.0,0,1.0,0
2322,Manufacturing,838,4132744,Germany,New,9,41,9,13,3,3,0,211,44,Google Ads,0,0.9370331489572112,0.49878210970700443,0.6251981896509456,0.9780841761418049,1,0.1813737336674099,1
2323,Manufacturing,568,938206,Germany,Qualified,11,20,15,5,3,2,0,268,23,Google Ads,6,0.7505240830902075,0.0,0.0,0.0,0,1.0,0
2324,Retail,12,1485335,Singapore,New,12,37,9,19,4,3,0,291,17,Referral,7,0.2897761672434127,0.44823522921484327,0.49326850267243194,0.4836441863807655,2,0.40509305797639555,1
2325,Finance,112,1593433,USA,Contacted,14,26,7,15,4,2,0,155,9,LinkedIn,8,0.8698432871170798,-0.2862944905280301,0.266337856460791,0.4507163699601807,2,0.5328594127157282,0
2326,Healthcare,282,1074771,UK,Proposal,2,3,12,7,9,1,1,146,54,Organic,6,0.553692648299422,0.0,0.0,0.0,0,1.0,0
2327,Finance,543,4855389,Singapore,New,12,43,8,9,8,0,0,19,2,Google Ads,7,0.2987928960906529,-0.3225132533897892,0.28138496785212636,0.450036585573021,4,0.38295960448901606,1
2328,SaaS,125,4428439,Germany,Proposal,14,2,7,6,9,1,0,159,53,Organic,5,0.6686386896968892,0.0,0.0,0.0,0,1.0,0
2329,Finance,868,3745600,Germany,New,7,8,6,18,4,1,0,165,19,Google Ads,5,0.2435892125196311,0.025337067016043723,0.03732584423963581,0.015064606229573285,1,0.24228554082611933,0
2330,SaaS,921,4861739,Germany,Qualified,13,25,10,7,3,2,1,102,16,LinkedIn,8,0.186315753147641,0.0,0.0,0.0,0,1.0,0
2331,SaaS,473,602063,Singapore,New,10,47,20,15,7,4,1,240,16,LinkedIn,9,0.2721517255165676,0.8396512105372376,0.9240028529742004,0.8847146081734937,1,0.30997839782569725,1
2332,Healthcare,113,4222059,UK,Contacted,1,24,3,2,9,3,0,154,43,Referral,1,0.1566172365074779,0.8594473181463493,0.9096496820969849,0.8849540900343899,1,0.2344007984149174,0
2333,Retail,268,1232233,Germany,Contacted,3,19,21,15,8,1,1,104,4,Organic,1,0.3175257014700119,0.0,0.0,0.0,0,1.0,0
2334,Finance,317,797690,Singapore,Proposal,10,32,21,9,4,4,0,238,46,Organic,1,0.8909473217137742,0.33261587206887966,0.5088618153227591,0.5909012726653724,2,0.5680553334715993,0
2335,SaaS,376,4685041,Singapore,Contacted,9,1,20,7,5,1,1,298,55,Organic,8,0.1363227768430679,0.03354667452081886,0.0774512505065652,0.0,2,0.3271537055416732,0
2336,Finance,938,159321,India,New,4,2,12,12,8,1,0,70,49,Referral,0,0.4206884459030391,0.0,0.0,0.0,0,1.0,0
